site_id,bit_index,result,exit_code,stdout,stderr,dump
1,4,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit4.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit4.err,
1,9,SDC,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit9.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit9.err,
1,13,SDC,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit13.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit13.err,
1,18,SDC,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit18.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit18.err,
1,22,SDC,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit22.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit22.err,
1,26,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit26.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit26.err,
1,30,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit30.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit30.err,
7,3,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit3.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit3.err,
7,7,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit7.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit7.err,
7,10,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit10.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit10.err,
7,14,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit14.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit14.err,
7,18,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit18.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit18.err,
7,22,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit22.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit22.err,
7,26,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit26.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit26.err,
7,30,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit30.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit30.err,
8,2,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site8_bit2.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site8_bit2.err,
