site_id,bit_index,result,exit_code,stdout,stderr,dump
1,0,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit0.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit0.err,
1,5,SDC,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit5.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit5.err,
1,7,SDC,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit7.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit7.err,
1,11,SDC,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit11.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit11.err,
1,15,SDC,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit15.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit15.err,
1,19,SDC,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit19.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit19.err,
1,23,SDC,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit23.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit23.err,
1,27,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit27.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit27.err,
1,31,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit31.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site1_bit31.err,
7,1,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit1.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit1.err,
7,5,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit5.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit5.err,
7,9,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit9.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit9.err,
7,13,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit13.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit13.err,
7,17,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit17.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit17.err,
7,21,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit21.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit21.err,
7,25,MASKED,0,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit25.out,/home/mdunlavy/GPU_FI/HeCBench/results/llvm17_inject/layout/float/site7_bit25.err,
