nvidia_site_id,sycl_site_id,match_tier,opcode,type_kind,bitwidth,operand_index
1,1,exact,store,int,32,0
2,2,exact,store,int,32,0
3,4,exact,store,int,32,0
4,10,exact,store,int,32,0
5,19,exact,add,int,32,0
6,20,exact,sext,int,32,0
7,21,exact,getelementptr,int,64,1
8,22,exact,sext,int,32,0
9,23,exact,getelementptr,int,64,1
10,24,exact,sub,int,32,0
11,25,exact,sub,int,32,1
12,12,exact,store,int,32,0
13,18,exact,store,int,32,0
14,28,exact,icmp,int,32,0
15,29,exact,icmp,int,32,1
16,30,exact,br,int,1,0
17,31,exact,mul,int,32,0
18,32,exact,mul,int,32,1
19,33,exact,add,int,32,0
20,34,exact,add,int,32,1
21,35,exact,sext,int,32,0
22,36,exact,getelementptr,int,64,1
23,37,exact,store,float,32,0
24,26,exact,store,int,32,0
25,39,exact,icmp,int,32,0
26,40,exact,icmp,int,32,1
27,41,exact,br,int,1,0
28,42,exact,sext,int,32,0
29,43,exact,getelementptr,int,64,1
30,44,exact,add,int,32,0
31,45,exact,add,int,32,1
32,46,exact,sext,int,32,0
33,47,exact,getelementptr,int,64,1
34,48,exact,fadd,float,32,0
35,49,exact,fadd,float,32,1
36,50,exact,sext,int,32,0
37,51,exact,getelementptr,int,64,1
38,52,exact,add,int,32,0
39,53,exact,add,int,32,1
40,54,exact,sext,int,32,0
41,55,exact,getelementptr,int,64,1
42,56,exact,store,float,32,0
43,57,exact,add,int,32,0
44,58,exact,add,int,32,1
45,27,exact,store,int,32,0
46,60,exact,add,int,32,0
47,61,exact,add,int,32,1
48,38,exact,store,int,32,0
49,59,exact,store,int,32,0
50,62,exact,store,int,32,0
51,71,exact,sext,int,32,0
52,111,exact,getelementptr,int,64,1
53,63,exact,store,int,32,0
54,113,exact,add,int,32,0
55,110,exact,sext,int,32,0
56,115,exact,getelementptr,int,64,1
57,116,exact,sub,int,32,0
58,117,exact,sub,int,32,1
59,69,exact,store,int,32,0
60,70,exact,store,int,32,0
61,125,exact,icmp,int,32,0
62,126,exact,icmp,int,32,1
63,127,exact,br,int,1,0
64,128,exact,mul,int,32,0
65,129,exact,mul,int,32,1
66,130,exact,add,int,32,0
67,131,exact,add,int,32,1
68,114,exact,sext,int,32,0
69,133,exact,getelementptr,int,64,1
70,134,exact,store,float,32,0
71,100,exact,store,int,32,0
72,136,exact,icmp,int,32,0
73,137,exact,icmp,int,32,1
74,138,exact,br,int,1,0
75,139,exact,add,int,32,0
76,140,exact,add,int,32,1
77,132,exact,sext,int,32,0
78,142,exact,getelementptr,int,64,1
79,143,exact,fadd,float,32,0
80,144,exact,fadd,float,32,1
81,145,exact,add,int,32,0
82,146,exact,add,int,32,1
83,141,exact,sext,int,32,0
84,148,exact,getelementptr,int,64,1
85,149,exact,store,float,32,0
86,150,exact,add,int,32,0
87,151,exact,add,int,32,1
88,101,exact,store,int,32,0
89,171,exact,add,int,32,0
90,193,exact,add,int,32,1
91,103,exact,store,int,32,0
92,109,exact,store,int,32,0
93,112,exact,store,int,32,0
94,147,exact,sext,int,32,0
95,169,exact,getelementptr,int,64,1
96,118,exact,store,int,32,0
97,192,exact,add,int,32,0
98,153,exact,sext,int,32,0
99,173,exact,getelementptr,int,64,1
100,174,exact,sub,int,32,0
101,175,exact,sub,int,32,1
102,124,exact,store,int,32,0
103,177,exact,icmp,int,32,0
104,178,exact,icmp,int,32,1
105,179,exact,br,int,1,0
106,201,exact,add,int,32,0
107,202,exact,add,int,32,1
108,135,exact,store,int,32,0
109,189,exact,icmp,int,32,0
110,190,exact,icmp,int,32,1
111,191,exact,br,int,1,0
112,208,exact,add,int,32,0
113,209,exact,add,int,32,1
114,168,exact,sext,int,32,0
115,195,exact,getelementptr,int,64,1
116,196,exact,store,float,32,0
117,197,exact,mul,int,32,0
118,198,exact,mul,int,32,1
119,199,exact,srem,int,32,0
120,200,exact,srem,int,32,1
121,154,no_bitwidth,add,int,32,0
122,155,no_bitwidth,add,int,32,1
123,172,exact,sext,int,32,0
124,204,exact,getelementptr,int,64,1
125,205,exact,store,float,32,0
126,206,exact,fadd,float,32,0
127,207,exact,fadd,float,32,1
128,185,no_bitwidth,add,int,32,0
129,186,no_bitwidth,add,int,32,1
130,180,exact,sext,int,32,0
131,211,exact,getelementptr,int,64,1
132,212,exact,store,float,32,0
133,214,no_bitwidth,add,int,32,0
134,215,no_bitwidth,add,int,32,1
135,152,exact,store,int,32,0
