site_id,site_class,opcode,type_kind,bitwidth,operand_index,function,source_file,source_line,source_column,signature_ordinal,semantic_key
1,base,call,int,32,-1,_Z9AoSKernelILi4096EEvPK9AppleTreePi,/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h,66,3,1,_Z9AoSKernelILi4096EEvPK9AppleTreePi|base|call|int|32|-1|/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h|66|3|1
2,base,call,int,32,-1,_Z9AoSKernelILi4096EEvPK9AppleTreePi,/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h,79,3,2,_Z9AoSKernelILi4096EEvPK9AppleTreePi|base|call|int|32|-1|/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h|79|3|2
4,base,call,int,32,-1,_Z9AoSKernelILi4096EEvPK9AppleTreePi,/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h,53,3,3,_Z9AoSKernelILi4096EEvPK9AppleTreePi|base|call|int|32|-1|/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h|53|3|3
5,base,add,int,32,-1,_Z9AoSKernelILi4096EEvPK9AppleTreePi,/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu,44,38,1,_Z9AoSKernelILi4096EEvPK9AppleTreePi|base|add|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu|44|38|1
6,base,load,int,32,-1,_Z9AoSKernelILi4096EEvPK9AppleTreePi,/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu,46,18,1,_Z9AoSKernelILi4096EEvPK9AppleTreePi|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu|46|18|1
7,base,icmp,int,1,-1,_Z9AoSKernelILi4096EEvPK9AppleTreePi,/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu,46,20,1,_Z9AoSKernelILi4096EEvPK9AppleTreePi|base|icmp|int|1|-1|/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu|46|20|1
8,base,load,int,32,-1,_Z9AoSKernelILi4096EEvPK9AppleTreePi,/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu,48,18,2,_Z9AoSKernelILi4096EEvPK9AppleTreePi|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu|48|18|2
9,base,zext,int,64,-1,_Z9AoSKernelILi4096EEvPK9AppleTreePi,/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu,48,12,1,_Z9AoSKernelILi4096EEvPK9AppleTreePi|base|zext|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu|48|12|1
10,base,load,int,32,-1,_Z9AoSKernelILi4096EEvPK9AppleTreePi,/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu,48,30,3,_Z9AoSKernelILi4096EEvPK9AppleTreePi|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu|48|30|3
11,base,sext,int,64,-1,_Z9AoSKernelILi4096EEvPK9AppleTreePi,/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu,48,12,1,_Z9AoSKernelILi4096EEvPK9AppleTreePi|base|sext|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu|48|12|1
12,base,load,int,32,-1,_Z9AoSKernelILi4096EEvPK9AppleTreePi,/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu,48,12,4,_Z9AoSKernelILi4096EEvPK9AppleTreePi|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu|48|12|4
13,base,load,int,32,-1,_Z9AoSKernelILi4096EEvPK9AppleTreePi,/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu,48,9,5,_Z9AoSKernelILi4096EEvPK9AppleTreePi|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu|48|9|5
14,base,add,int,32,-1,_Z9AoSKernelILi4096EEvPK9AppleTreePi,/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu,48,9,2,_Z9AoSKernelILi4096EEvPK9AppleTreePi|base|add|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu|48|9|2
15,base,load,int,32,-1,_Z9AoSKernelILi4096EEvPK9AppleTreePi,/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu,46,33,6,_Z9AoSKernelILi4096EEvPK9AppleTreePi|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu|46|33|6
16,base,add,int,32,-1,_Z9AoSKernelILi4096EEvPK9AppleTreePi,/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu,46,33,3,_Z9AoSKernelILi4096EEvPK9AppleTreePi|base|add|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu|46|33|3
17,base,load,int,32,-1,_Z9AoSKernelILi4096EEvPK9AppleTreePi,/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu,50,17,7,_Z9AoSKernelILi4096EEvPK9AppleTreePi|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu|50|17|7
18,base,load,int,32,-1,_Z9AoSKernelILi4096EEvPK9AppleTreePi,/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu,50,10,8,_Z9AoSKernelILi4096EEvPK9AppleTreePi|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/layout-cuda/main.cu|50|10|8
