index,site_id,bit_index,bitwidth,type_kind,opcode
1,1,0,32,int,store
2,1,1,32,int,store
3,1,2,32,int,store
4,1,3,32,int,store
5,1,4,32,int,store
6,1,5,32,int,store
7,1,6,32,int,store
8,1,7,32,int,store
9,1,8,32,int,store
10,1,9,32,int,store
11,1,10,32,int,store
12,1,11,32,int,store
13,1,12,32,int,store
14,1,13,32,int,store
15,1,14,32,int,store
16,1,15,32,int,store
17,1,16,32,int,store
18,1,17,32,int,store
19,1,18,32,int,store
20,1,19,32,int,store
21,1,20,32,int,store
22,1,21,32,int,store
23,1,22,32,int,store
24,1,23,32,int,store
25,1,24,32,int,store
26,1,25,32,int,store
27,1,26,32,int,store
28,1,27,32,int,store
29,1,28,32,int,store
30,1,29,32,int,store
31,1,30,32,int,store
32,1,31,32,int,store
33,2,0,32,int,store
34,2,1,32,int,store
35,2,2,32,int,store
36,2,3,32,int,store
37,2,4,32,int,store
38,2,5,32,int,store
39,2,6,32,int,store
40,2,7,32,int,store
41,2,8,32,int,store
42,2,9,32,int,store
43,2,10,32,int,store
44,2,11,32,int,store
45,2,12,32,int,store
46,2,13,32,int,store
47,2,14,32,int,store
48,2,15,32,int,store
49,2,16,32,int,store
50,2,17,32,int,store
51,2,18,32,int,store
52,2,19,32,int,store
53,2,20,32,int,store
54,2,21,32,int,store
55,2,22,32,int,store
56,2,23,32,int,store
57,2,24,32,int,store
58,2,25,32,int,store
59,2,26,32,int,store
60,2,27,32,int,store
61,2,28,32,int,store
62,2,29,32,int,store
63,2,30,32,int,store
64,2,31,32,int,store
65,24,0,32,int,store
66,31,0,32,int,store
67,31,1,32,int,store
68,31,2,32,int,store
69,31,3,32,int,store
70,31,4,32,int,store
71,31,5,32,int,store
72,31,6,32,int,store
73,31,7,32,int,store
74,31,8,32,int,store
75,31,9,32,int,store
76,31,10,32,int,store
77,31,11,32,int,store
78,31,12,32,int,store
79,31,13,32,int,store
80,31,14,32,int,store
81,31,15,32,int,store
82,31,16,32,int,store
83,31,17,32,int,store
84,31,18,32,int,store
85,31,19,32,int,store
86,31,20,32,int,store
87,31,21,32,int,store
88,31,22,32,int,store
89,31,23,32,int,store
90,31,24,32,int,store
91,31,25,32,int,store
92,31,26,32,int,store
93,31,27,32,int,store
94,31,28,32,int,store
95,31,29,32,int,store
96,31,30,32,int,store
97,31,31,32,int,store
98,16,0,32,int,icmp
99,16,1,32,int,icmp
100,16,2,32,int,icmp
101,16,3,32,int,icmp
102,16,4,32,int,icmp
103,16,5,32,int,icmp
104,16,6,32,int,icmp
105,16,7,32,int,icmp
106,16,8,32,int,icmp
107,16,9,32,int,icmp
108,16,10,32,int,icmp
109,16,11,32,int,icmp
110,16,12,32,int,icmp
111,16,13,32,int,icmp
112,16,14,32,int,icmp
113,16,15,32,int,icmp
114,16,16,32,int,icmp
115,16,17,32,int,icmp
116,16,18,32,int,icmp
117,16,19,32,int,icmp
118,16,20,32,int,icmp
119,16,21,32,int,icmp
120,16,22,32,int,icmp
121,16,23,32,int,icmp
122,16,24,32,int,icmp
123,16,25,32,int,icmp
124,16,26,32,int,icmp
125,16,27,32,int,icmp
126,16,28,32,int,icmp
127,16,29,32,int,icmp
128,16,30,32,int,icmp
129,16,31,32,int,icmp
130,17,0,32,int,icmp
131,17,1,32,int,icmp
132,17,2,32,int,icmp
133,17,3,32,int,icmp
134,17,4,32,int,icmp
135,17,5,32,int,icmp
136,17,6,32,int,icmp
137,17,7,32,int,icmp
138,17,8,32,int,icmp
139,17,9,32,int,icmp
140,17,10,32,int,icmp
141,17,11,32,int,icmp
142,17,12,32,int,icmp
143,17,13,32,int,icmp
144,17,14,32,int,icmp
145,17,15,32,int,icmp
146,17,16,32,int,icmp
147,17,17,32,int,icmp
148,17,18,32,int,icmp
149,17,19,32,int,icmp
150,17,20,32,int,icmp
151,17,21,32,int,icmp
152,17,22,32,int,icmp
153,17,23,32,int,icmp
154,17,24,32,int,icmp
155,17,25,32,int,icmp
156,17,26,32,int,icmp
157,17,27,32,int,icmp
158,17,28,32,int,icmp
159,17,29,32,int,icmp
160,17,30,32,int,icmp
161,17,31,32,int,icmp
162,18,0,1,int,br
163,19,0,32,int,icmp
164,20,0,1,int,br
165,21,0,32,int,sext
166,21,1,32,int,sext
167,21,2,32,int,sext
168,21,3,32,int,sext
169,21,4,32,int,sext
170,21,5,32,int,sext
171,21,6,32,int,sext
172,21,7,32,int,sext
173,21,8,32,int,sext
174,21,9,32,int,sext
175,21,10,32,int,sext
176,21,11,32,int,sext
177,21,12,32,int,sext
178,21,13,32,int,sext
179,21,14,32,int,sext
180,21,15,32,int,sext
181,21,16,32,int,sext
182,21,17,32,int,sext
183,21,18,32,int,sext
184,21,19,32,int,sext
185,21,20,32,int,sext
186,21,21,32,int,sext
187,21,22,32,int,sext
188,21,23,32,int,sext
189,21,24,32,int,sext
190,21,25,32,int,sext
191,21,26,32,int,sext
192,21,27,32,int,sext
193,21,28,32,int,sext
194,21,29,32,int,sext
195,21,30,32,int,sext
196,21,31,32,int,sext
197,22,0,64,int,getelementptr
198,34,0,32,int,store
199,34,1,32,int,store
200,34,2,32,int,store
201,34,3,32,int,store
202,34,4,32,int,store
203,34,5,32,int,store
204,34,6,32,int,store
205,34,7,32,int,store
206,34,8,32,int,store
207,34,9,32,int,store
208,34,10,32,int,store
209,34,11,32,int,store
210,34,12,32,int,store
211,34,13,32,int,store
212,34,14,32,int,store
213,34,15,32,int,store
214,34,16,32,int,store
215,34,17,32,int,store
216,34,18,32,int,store
217,34,19,32,int,store
218,34,20,32,int,store
219,34,21,32,int,store
220,34,22,32,int,store
221,34,23,32,int,store
222,34,24,32,int,store
223,34,25,32,int,store
224,34,26,32,int,store
225,34,27,32,int,store
226,34,28,32,int,store
227,34,29,32,int,store
228,34,30,32,int,store
229,34,31,32,int,store
230,25,0,32,int,icmp
231,25,1,32,int,icmp
232,25,2,32,int,icmp
233,25,3,32,int,icmp
234,25,4,32,int,icmp
235,25,5,32,int,icmp
236,25,6,32,int,icmp
237,25,7,32,int,icmp
238,25,8,32,int,icmp
239,25,9,32,int,icmp
240,25,10,32,int,icmp
241,25,11,32,int,icmp
242,25,12,32,int,icmp
243,25,13,32,int,icmp
244,25,14,32,int,icmp
245,25,15,32,int,icmp
246,25,16,32,int,icmp
247,25,17,32,int,icmp
248,25,18,32,int,icmp
249,25,19,32,int,icmp
250,25,20,32,int,icmp
251,25,21,32,int,icmp
252,25,22,32,int,icmp
253,25,23,32,int,icmp
254,25,24,32,int,icmp
255,25,25,32,int,icmp
256,25,26,32,int,icmp
257,25,27,32,int,icmp
258,25,28,32,int,icmp
259,25,29,32,int,icmp
260,25,30,32,int,icmp
261,25,31,32,int,icmp
262,26,0,1,int,br
263,27,0,32,int,icmp
264,27,1,32,int,icmp
265,27,2,32,int,icmp
266,27,3,32,int,icmp
267,27,4,32,int,icmp
268,27,5,32,int,icmp
269,27,6,32,int,icmp
270,27,7,32,int,icmp
271,27,8,32,int,icmp
272,27,9,32,int,icmp
273,27,10,32,int,icmp
274,27,11,32,int,icmp
275,27,12,32,int,icmp
276,27,13,32,int,icmp
277,27,14,32,int,icmp
278,27,15,32,int,icmp
279,27,16,32,int,icmp
280,27,17,32,int,icmp
281,27,18,32,int,icmp
282,27,19,32,int,icmp
283,27,20,32,int,icmp
284,27,21,32,int,icmp
285,27,22,32,int,icmp
286,27,23,32,int,icmp
287,27,24,32,int,icmp
288,27,25,32,int,icmp
289,27,26,32,int,icmp
290,27,27,32,int,icmp
291,27,28,32,int,icmp
292,27,29,32,int,icmp
293,27,30,32,int,icmp
294,27,31,32,int,icmp
295,28,0,1,int,br
296,10,0,32,int,add
297,10,1,32,int,add
298,10,2,32,int,add
299,10,3,32,int,add
300,10,4,32,int,add
301,10,5,32,int,add
302,10,6,32,int,add
303,10,7,32,int,add
304,10,8,32,int,add
305,10,9,32,int,add
306,10,10,32,int,add
307,10,11,32,int,add
308,10,12,32,int,add
309,10,13,32,int,add
310,10,14,32,int,add
311,10,15,32,int,add
312,10,16,32,int,add
313,10,17,32,int,add
314,10,18,32,int,add
