sycl_site_id,old_nvidia_site_id,new_nvidia_site_id,stage,changed,reintroduced,site_class,opcode,type_kind,bitwidth,operand_index,function,source_file,source_line,source_column,signature_ordinal,semantic_key
3,8,8,exact,0,0,base,call,int,32,-1,_Z11jacobi_stepPfPKfS_,/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h,80,3,6,_Z11jacobi_stepPfPKfS_|base|call|int|32|-1|/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h|80|3|6
9,11,11,exact,0,0,base,load,int,32,-1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,58,52,1,_Z11jacobi_stepPfPKfS_|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|58|52|1
10,12,12,exact,0,0,base,load,int,32,-1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,58,52,2,_Z11jacobi_stepPfPKfS_|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|58|52|2
11,15,15,exact,0,0,base,sext,int,64,-1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,58,46,1,_Z11jacobi_stepPfPKfS_|base|sext|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|58|46|1
12,17,17,exact,0,0,base,call,int,32,-1,_Z11jacobi_stepPfPKfS_,/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h,54,3,7,_Z11jacobi_stepPfPKfS_|base|call|int|32|-1|/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h|54|3|7
18,25,25,exact,0,0,base,load,int,32,-1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,66,27,3,_Z11jacobi_stepPfPKfS_|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|66|27|3
21,24,24,exact,0,0,base,icmp,int,1,-1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,66,19,1,_Z11jacobi_stepPfPKfS_|base|icmp|int|1|-1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|66|19|1
24,27,27,exact,0,0,base,load,int,32,-1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,67,54,4,_Z11jacobi_stepPfPKfS_|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|67|54|4
27,26,26,exact,0,0,base,icmp,int,1,-1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,66,29,2,_Z11jacobi_stepPfPKfS_|base|icmp|int|1|-1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|66|29|2
30,29,29,exact,0,0,base,load,int,32,-1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,67,54,5,_Z11jacobi_stepPfPKfS_|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|67|54|5
33,41,41,exact,0,0,base,icmp,int,1,-1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,69,19,3,_Z11jacobi_stepPfPKfS_|base|icmp|int|1|-1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|69|19|3
36,42,42,exact,0,0,base,load,int,32,-1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,69,28,6,_Z11jacobi_stepPfPKfS_|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|69|28|6
39,43,43,exact,0,0,base,icmp,int,1,-1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,69,30,4,_Z11jacobi_stepPfPKfS_|base|icmp|int|1|-1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|69|30|4
42,44,44,exact,0,0,base,load,int,32,-1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,70,54,7,_Z11jacobi_stepPfPKfS_|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|70|54|7
43,46,46,exact,0,0,base,load,int,32,-1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,70,54,8,_Z11jacobi_stepPfPKfS_|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|70|54|8
44,4,4,exact,0,0,base,mul,int,32,-1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,52,36,1,_Z11jacobi_stepPfPKfS_|base|mul|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|52|36|1
45,5,5,exact,0,0,base,add,int,32,-1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,52,23,1,_Z11jacobi_stepPfPKfS_|base|add|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|52|23|1
46,32,32,exact,0,0,base,sext,int,64,-1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,67,48,2,_Z11jacobi_stepPfPKfS_|base|sext|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|67|48|2
47,16,16,exact,0,0,base,load,float,32,-1,_Z11jacobi_stepPfPKfS_,/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu,58,46,1,_Z11jacobi_stepPfPKfS_|base|load|float|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/jacobi-cuda/main.cu|58|46|1
