site_id,bit_index,result,exit_code,stdout,stderr,dump,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_ham_bits,metric_ham_bytes,metric_size_bytes
1,0,MASKED,,HeCBench/results/llvm17_inject/layout/operand/site1_bit0.out,,,,,,,,,,,,,,,,
1,1,MASKED,,HeCBench/results/llvm17_inject/layout/operand/site1_bit1.out,,,,,,,,,,,,,,,,
1,2,MASKED,,HeCBench/results/llvm17_inject/layout/operand/site1_bit2.out,,,,,,,,,,,,,,,,
1,3,MASKED,,HeCBench/results/llvm17_inject/layout/operand/site1_bit3.out,,,,,,,,,,,,,,,,
1,4,MASKED,,HeCBench/results/llvm17_inject/layout/operand/site1_bit4.out,,,,,,,,,,,,,,,,
1,5,MASKED,,HeCBench/results/llvm17_inject/layout/operand/site1_bit5.out,,,,,,,,,,,,,,,,
1,6,MASKED,,HeCBench/results/llvm17_inject/layout/operand/site1_bit6.out,,,,,,,,,,,,,,,,
1,7,SDC,,HeCBench/results/llvm17_inject/layout/operand/site1_bit7.out,,,,,,,,,,,,,,65536,12272,16388
1,8,SDC,,HeCBench/results/llvm17_inject/layout/operand/site1_bit8.out,,,,,,,,,,,,,,65536,12272,16388
1,9,SDC,,HeCBench/results/llvm17_inject/layout/operand/site1_bit9.out,,,,,,,,,,,,,,65536,12272,16388
1,10,SDC,,HeCBench/results/llvm17_inject/layout/operand/site1_bit10.out,,,,,,,,,,,,,,65536,12272,16388
1,11,SDC,,HeCBench/results/llvm17_inject/layout/operand/site1_bit11.out,,,,,,,,,,,,,,65536,12272,16388
1,12,SDC,,HeCBench/results/llvm17_inject/layout/operand/site1_bit12.out,,,,,,,,,,,,,,65536,12272,16388
1,13,SDC,,HeCBench/results/llvm17_inject/layout/operand/site1_bit13.out,,,,,,,,,,,,,,65536,12272,16388
