site_id,opcode,type_kind,bitwidth,operand_index,function
1,store,int,64,0,_Z11HPCC_startsx
2,icmp,int,64,0,_Z11HPCC_startsx
3,br,int,1,0,_Z11HPCC_startsx
4,add,int,64,0,_Z11HPCC_startsx
5,store,int,64,0,_Z11HPCC_startsx
6,icmp,int,64,0,_Z11HPCC_startsx
7,br,int,1,0,_Z11HPCC_startsx
8,sub,int,64,0,_Z11HPCC_startsx
9,store,int,64,0,_Z11HPCC_startsx
10,icmp,int,64,0,_Z11HPCC_startsx
11,br,int,1,0,_Z11HPCC_startsx
12,icmp,int,32,0,_Z11HPCC_startsx
13,br,int,1,0,_Z11HPCC_startsx
14,sext,int,32,0,_Z11HPCC_startsx
15,getelementptr,int,64,2,_Z11HPCC_startsx
16,store,int,64,0,_Z11HPCC_startsx
17,shl,int,64,0,_Z11HPCC_startsx
18,icmp,int,64,0,_Z11HPCC_startsx
19,zext,int,1,0,_Z11HPCC_startsx
20,select,int,1,0,_Z11HPCC_startsx
21,xor,int,64,0,_Z11HPCC_startsx
22,xor,int,64,1,_Z11HPCC_startsx
23,store,int,64,0,_Z11HPCC_startsx
24,shl,int,64,0,_Z11HPCC_startsx
25,icmp,int,64,0,_Z11HPCC_startsx
26,zext,int,1,0,_Z11HPCC_startsx
27,select,int,1,0,_Z11HPCC_startsx
28,xor,int,64,0,_Z11HPCC_startsx
29,xor,int,64,1,_Z11HPCC_startsx
30,store,int,64,0,_Z11HPCC_startsx
31,add,int,32,0,_Z11HPCC_startsx
32,store,int,32,0,_Z11HPCC_startsx
33,icmp,int,32,0,_Z11HPCC_startsx
34,br,int,1,0,_Z11HPCC_startsx
35,zext,int,32,0,_Z11HPCC_startsx
36,ashr,int,64,0,_Z11HPCC_startsx
37,ashr,int,64,1,_Z11HPCC_startsx
38,and,int,64,0,_Z11HPCC_startsx
39,icmp,int,64,0,_Z11HPCC_startsx
40,br,int,1,0,_Z11HPCC_startsx
41,add,int,32,0,_Z11HPCC_startsx
42,store,int,32,0,_Z11HPCC_startsx
43,icmp,int,32,0,_Z11HPCC_startsx
44,br,int,1,0,_Z11HPCC_startsx
45,icmp,int,32,0,_Z11HPCC_startsx
46,br,int,1,0,_Z11HPCC_startsx
47,zext,int,32,0,_Z11HPCC_startsx
48,lshr,int,64,0,_Z11HPCC_startsx
49,lshr,int,64,1,_Z11HPCC_startsx
50,and,int,64,0,_Z11HPCC_startsx
51,icmp,int,64,0,_Z11HPCC_startsx
52,br,int,1,0,_Z11HPCC_startsx
53,sext,int,32,0,_Z11HPCC_startsx
54,getelementptr,int,64,2,_Z11HPCC_startsx
55,xor,int,64,0,_Z11HPCC_startsx
56,xor,int,64,1,_Z11HPCC_startsx
57,store,int,64,0,_Z11HPCC_startsx
58,add,int,32,0,_Z11HPCC_startsx
59,store,int,32,0,_Z11HPCC_startsx
60,store,int,64,0,_Z11HPCC_startsx
61,sub,int,32,0,_Z11HPCC_startsx
62,store,int,32,0,_Z11HPCC_startsx
63,zext,int,32,0,_Z11HPCC_startsx
64,ashr,int,64,0,_Z11HPCC_startsx
65,ashr,int,64,1,_Z11HPCC_startsx
66,and,int,64,0,_Z11HPCC_startsx
67,icmp,int,64,0,_Z11HPCC_startsx
68,br,int,1,0,_Z11HPCC_startsx
69,shl,int,64,0,_Z11HPCC_startsx
70,icmp,int,64,0,_Z11HPCC_startsx
71,zext,int,1,0,_Z11HPCC_startsx
72,select,int,1,0,_Z11HPCC_startsx
73,xor,int,64,0,_Z11HPCC_startsx
74,xor,int,64,1,_Z11HPCC_startsx
75,store,int,64,0,_Z11HPCC_startsx
76,store,int,64,0,_Z11HPCC_startsx
77,ret,int,64,0,_Z11HPCC_startsx
78,store,int,64,0,_Z9initTablePyy
79,mul,int,32,0,_Z9initTablePyy
80,mul,int,32,1,_Z9initTablePyy
81,add,int,32,0,_Z9initTablePyy
82,add,int,32,1,_Z9initTablePyy
83,store,int,32,0,_Z9initTablePyy
84,sext,int,32,0,_Z9initTablePyy
85,icmp,int,64,0,_Z9initTablePyy
86,icmp,int,64,1,_Z9initTablePyy
87,br,int,1,0,_Z9initTablePyy
88,sext,int,32,0,_Z9initTablePyy
89,sext,int,32,0,_Z9initTablePyy
90,getelementptr,int,64,1,_Z9initTablePyy
91,store,int,64,0,_Z9initTablePyy
92,store,int,64,0,_Z6updatePyy
93,store,int,32,0,_Z6updatePyy
94,mul,int,64,1,_Z6updatePyy
95,udiv,int,64,0,_Z6updatePyy
96,sext,int,32,0,_Z6updatePyy
97,mul,int,64,0,_Z6updatePyy
98,mul,int,64,1,_Z6updatePyy
99,call,int,64,0,_Z6updatePyy
100,store,int,64,0,_Z6updatePyy
101,mul,int,64,1,_Z6updatePyy
102,udiv,int,64,0,_Z6updatePyy
103,icmp,int,64,0,_Z6updatePyy
104,icmp,int,64,1,_Z6updatePyy
105,br,int,1,0,_Z6updatePyy
106,shl,int,64,0,_Z6updatePyy
107,icmp,int,64,0,_Z6updatePyy
108,zext,int,1,0,_Z6updatePyy
109,select,int,1,0,_Z6updatePyy
110,xor,int,64,0,_Z6updatePyy
111,xor,int,64,1,_Z6updatePyy
112,store,int,64,0,_Z6updatePyy
113,sub,int,64,0,_Z6updatePyy
114,and,int,64,0,_Z6updatePyy
115,and,int,64,1,_Z6updatePyy
116,getelementptr,int,64,1,_Z6updatePyy
117,call,int,64,1,_Z6updatePyy
118,add,int,64,0,_Z6updatePyy
119,store,int,64,0,_Z6updatePyy
120,store,int,64,0,_ZL9atomicXorPyy
121,store,int,64,0,_ZL9atomicXorPyy
122,atomicrmw,int,64,1,_ZL9atomicXorPyy
123,ret,int,64,0,_ZL9atomicXorPyy
