index,site_id,bit_index,bitwidth,type_kind,opcode
1,1,0,32,int,store
2,1,1,32,int,store
3,1,2,32,int,store
4,1,3,32,int,store
5,1,4,32,int,store
6,1,5,32,int,store
7,1,6,32,int,store
8,1,7,32,int,store
9,1,8,32,int,store
10,1,9,32,int,store
11,1,10,32,int,store
12,1,11,32,int,store
13,1,12,32,int,store
14,1,13,32,int,store
15,1,14,32,int,store
16,1,15,32,int,store
17,1,16,32,int,store
18,1,17,32,int,store
19,1,18,32,int,store
20,1,19,32,int,store
21,1,20,32,int,store
22,1,21,32,int,store
23,1,22,32,int,store
24,1,23,32,int,store
25,1,24,32,int,store
26,1,25,32,int,store
27,1,26,32,int,store
28,1,27,32,int,store
29,1,28,32,int,store
30,1,29,32,int,store
31,1,30,32,int,store
32,1,31,32,int,store
33,2,0,32,int,store
34,2,1,32,int,store
35,2,2,32,int,store
36,2,3,32,int,store
37,2,4,32,int,store
38,2,5,32,int,store
39,2,6,32,int,store
40,2,7,32,int,store
41,2,8,32,int,store
42,2,9,32,int,store
43,2,10,32,int,store
44,2,11,32,int,store
45,2,12,32,int,store
46,2,13,32,int,store
47,2,14,32,int,store
48,2,15,32,int,store
49,2,16,32,int,store
50,2,17,32,int,store
51,2,18,32,int,store
52,2,19,32,int,store
53,2,20,32,int,store
54,2,21,32,int,store
55,2,22,32,int,store
56,2,23,32,int,store
57,2,24,32,int,store
58,2,25,32,int,store
59,2,26,32,int,store
60,2,27,32,int,store
61,2,28,32,int,store
62,2,29,32,int,store
63,2,30,32,int,store
64,2,31,32,int,store
65,3,0,32,int,store
66,3,1,32,int,store
67,3,2,32,int,store
68,3,3,32,int,store
69,3,4,32,int,store
70,3,5,32,int,store
71,3,6,32,int,store
72,3,7,32,int,store
73,3,8,32,int,store
74,3,9,32,int,store
75,3,10,32,int,store
76,3,11,32,int,store
77,3,12,32,int,store
78,3,13,32,int,store
79,3,14,32,int,store
80,3,15,32,int,store
81,3,16,32,int,store
82,3,17,32,int,store
83,3,18,32,int,store
84,3,19,32,int,store
85,3,20,32,int,store
86,3,21,32,int,store
87,3,22,32,int,store
88,3,23,32,int,store
89,3,24,32,int,store
90,3,25,32,int,store
91,3,26,32,int,store
92,3,27,32,int,store
93,3,28,32,int,store
94,3,29,32,int,store
95,3,30,32,int,store
96,3,31,32,int,store
97,4,0,32,int,store
98,4,1,32,int,store
99,4,2,32,int,store
100,4,3,32,int,store
101,4,4,32,int,store
102,4,5,32,int,store
103,4,6,32,int,store
104,4,7,32,int,store
105,4,8,32,int,store
106,4,9,32,int,store
107,4,10,32,int,store
108,4,11,32,int,store
109,4,12,32,int,store
110,4,13,32,int,store
111,4,14,32,int,store
112,4,15,32,int,store
113,4,16,32,int,store
114,4,17,32,int,store
115,4,18,32,int,store
116,4,19,32,int,store
117,4,20,32,int,store
118,4,21,32,int,store
119,4,22,32,int,store
120,4,23,32,int,store
121,4,24,32,int,store
122,4,25,32,int,store
123,4,26,32,int,store
124,4,27,32,int,store
125,4,28,32,int,store
126,4,29,32,int,store
127,4,30,32,int,store
128,4,31,32,int,store
129,5,0,32,int,sext
130,5,1,32,int,sext
131,5,2,32,int,sext
132,5,3,32,int,sext
133,5,4,32,int,sext
134,5,5,32,int,sext
135,5,6,32,int,sext
136,5,7,32,int,sext
137,5,8,32,int,sext
138,5,9,32,int,sext
139,5,10,32,int,sext
140,5,11,32,int,sext
141,5,12,32,int,sext
142,5,13,32,int,sext
143,5,14,32,int,sext
144,5,15,32,int,sext
145,5,16,32,int,sext
146,5,17,32,int,sext
147,5,18,32,int,sext
148,5,19,32,int,sext
149,5,20,32,int,sext
150,5,21,32,int,sext
151,5,22,32,int,sext
152,5,23,32,int,sext
153,5,24,32,int,sext
154,5,25,32,int,sext
155,5,26,32,int,sext
156,5,27,32,int,sext
157,5,28,32,int,sext
158,5,29,32,int,sext
159,5,30,32,int,sext
160,5,31,32,int,sext
161,6,0,64,int,getelementptr
162,6,1,64,int,getelementptr
163,6,2,64,int,getelementptr
164,6,3,64,int,getelementptr
165,6,4,64,int,getelementptr
166,6,5,64,int,getelementptr
167,6,6,64,int,getelementptr
168,6,7,64,int,getelementptr
169,6,8,64,int,getelementptr
170,6,9,64,int,getelementptr
171,6,10,64,int,getelementptr
172,6,11,64,int,getelementptr
173,6,12,64,int,getelementptr
174,6,13,64,int,getelementptr
175,6,14,64,int,getelementptr
176,6,15,64,int,getelementptr
177,6,16,64,int,getelementptr
178,6,17,64,int,getelementptr
179,6,18,64,int,getelementptr
180,6,19,64,int,getelementptr
181,6,20,64,int,getelementptr
182,6,21,64,int,getelementptr
183,6,22,64,int,getelementptr
184,6,23,64,int,getelementptr
185,6,24,64,int,getelementptr
186,6,25,64,int,getelementptr
187,6,26,64,int,getelementptr
188,6,27,64,int,getelementptr
189,6,28,64,int,getelementptr
190,6,29,64,int,getelementptr
191,6,30,64,int,getelementptr
192,6,31,64,int,getelementptr
193,6,32,64,int,getelementptr
194,6,33,64,int,getelementptr
195,6,34,64,int,getelementptr
196,6,35,64,int,getelementptr
197,6,36,64,int,getelementptr
198,6,37,64,int,getelementptr
199,6,38,64,int,getelementptr
200,6,39,64,int,getelementptr
201,6,40,64,int,getelementptr
202,6,41,64,int,getelementptr
203,6,42,64,int,getelementptr
204,6,43,64,int,getelementptr
205,6,44,64,int,getelementptr
206,6,45,64,int,getelementptr
207,6,46,64,int,getelementptr
208,6,47,64,int,getelementptr
209,6,48,64,int,getelementptr
210,6,49,64,int,getelementptr
211,6,50,64,int,getelementptr
212,6,51,64,int,getelementptr
213,6,52,64,int,getelementptr
214,6,53,64,int,getelementptr
215,6,54,64,int,getelementptr
216,6,55,64,int,getelementptr
217,6,56,64,int,getelementptr
218,6,57,64,int,getelementptr
219,6,58,64,int,getelementptr
220,6,59,64,int,getelementptr
221,6,60,64,int,getelementptr
222,6,61,64,int,getelementptr
223,6,62,64,int,getelementptr
224,6,63,64,int,getelementptr
225,7,0,32,int,store
226,7,1,32,int,store
227,7,2,32,int,store
228,7,3,32,int,store
229,7,4,32,int,store
230,7,5,32,int,store
231,7,6,32,int,store
232,7,7,32,int,store
233,7,8,32,int,store
234,7,9,32,int,store
235,7,10,32,int,store
236,7,11,32,int,store
237,7,12,32,int,store
238,7,13,32,int,store
239,7,14,32,int,store
240,7,15,32,int,store
241,7,16,32,int,store
242,7,17,32,int,store
243,7,18,32,int,store
244,7,19,32,int,store
245,7,20,32,int,store
246,7,21,32,int,store
247,7,22,32,int,store
248,7,23,32,int,store
249,7,24,32,int,store
250,7,25,32,int,store
251,7,26,32,int,store
252,7,27,32,int,store
253,7,28,32,int,store
254,7,29,32,int,store
255,7,30,32,int,store
256,7,31,32,int,store
257,8,0,32,int,sext
258,8,1,32,int,sext
259,8,2,32,int,sext
260,8,3,32,int,sext
261,8,4,32,int,sext
262,8,5,32,int,sext
263,8,6,32,int,sext
264,8,7,32,int,sext
265,8,8,32,int,sext
266,8,9,32,int,sext
267,8,10,32,int,sext
268,8,11,32,int,sext
269,8,12,32,int,sext
270,8,13,32,int,sext
271,8,14,32,int,sext
272,8,15,32,int,sext
273,8,16,32,int,sext
274,8,17,32,int,sext
275,8,18,32,int,sext
276,8,19,32,int,sext
277,8,20,32,int,sext
278,8,21,32,int,sext
279,8,22,32,int,sext
280,8,23,32,int,sext
281,8,24,32,int,sext
282,8,25,32,int,sext
283,8,26,32,int,sext
284,8,27,32,int,sext
285,8,28,32,int,sext
286,8,29,32,int,sext
287,8,30,32,int,sext
288,8,31,32,int,sext
289,9,0,64,int,getelementptr
290,9,1,64,int,getelementptr
291,9,2,64,int,getelementptr
292,9,3,64,int,getelementptr
293,9,4,64,int,getelementptr
294,9,5,64,int,getelementptr
295,9,6,64,int,getelementptr
296,9,7,64,int,getelementptr
297,9,8,64,int,getelementptr
298,9,9,64,int,getelementptr
299,9,10,64,int,getelementptr
300,9,11,64,int,getelementptr
301,9,12,64,int,getelementptr
302,9,13,64,int,getelementptr
303,9,14,64,int,getelementptr
304,9,15,64,int,getelementptr
305,9,16,64,int,getelementptr
306,9,17,64,int,getelementptr
